ID,SERIAL,Brand_CODE,MODEL_CODE,SUBMODEL_CODE,Vehicle_Brand,Vehicle_model,Vehicle_submodel,VH_YEAR_BEG,VH_YEAR_END,COVER_01_FLAG,COVER_PLUS_FLAG,VEHICLE_MARKET_GROUP,SEDAN_TYPE,SELL_STAT,SUBMODEL_YEAR,EFFECT_DATE,SCALE,WEIGHT,CC,SEAT_NO,CHASSIS_NO_FORMAT,ENGINE_NO_FORMAT,STANDARD_SUMINS,STANDARD_THEFT,80_SUMINS,CAR_GROUP,OLD_STD_SUMINS,OLD_STD_THEFT,CREATE_MODIFY_DATE,CREATE_ID,MODIFY_ID,MODIFY_TIME,MODEL_STATUS,rbm_serial,Redbook_Code
19478,21BH0000033,21,08,BH,AUDI,A6,A6 55 TFSI QUATTRO S LINE AVANT 3.0,2018,2023,Y,Y,01,1,A,2018,30-09-2022,CC,,3000.00,7,,,2947500,2947500,2400000,2,3007500,3007500,20-09-2022,570055,REDBOOK,14:33,N,      51722,AUDI18AX
19479,21BH0000033,21,08,BH,AUDI,A6,A6 55 TFSI QUATTRO S LINE AVANT 3.0,2018,2023,Y,Y,01,1,A,2019,30-09-2022,CC,,3000.00,7,,,3090500,3090500,2500000,2,3153000,3153000,20-09-2022,570055,REDBOOK,14:33,N,      51744,AUDI19AU
19480,21BH0000033,21,08,BH,AUDI,A6,A6 55 TFSI QUATTRO S LINE AVANT 3.0,2018,2023,Y,Y,01,1,A,2020,30-09-2022,CC,,3000.00,7,,,3233000,3233000,2600000,2,3298500,3298500,20-09-2022,570055,REDBOOK,14:33,N,      53322,AUDI20AH
19481,21BH0000033,21,08,BH,AUDI,A6,A6 55 TFSI QUATTRO S LINE AVANT 3.0,2018,2023,Y,Y,01,1,A,2021,30-09-2022,CC,,3000.00,7,,,3601500,3601500,2900000,2,3638000,3638000,20-09-2022,570055,REDBOOK,14:35,N,      54349,AUDI21AK
19482,21BH0000033,21,08,BH,AUDI,A6,A6 55 TFSI QUATTRO S LINE AVANT 3.0,2018,2023,Y,Y,01,1,A,2022,01-01-2023,CC,,3000.00,7,,,4249150,4249150,3400000,2,4999000,4999000,11-10-2022,570055,390159,17:00,N,,
19483,21BH0000033,21,08,BH,AUDI,A6,A6 55 TFSI QUATTRO S LINE AVANT 3.0,2018,2023,Y,Y,01,1,A,2023,01-01-2023,CC,,3000.00,7,,,4249150,4249150,3400000,2,4249150,4249150,03-01-2023,650162,570055,13:37,A,,
19484,21BI0000033,21,29,BI,AUDI,Q8,Q8 S LINE 50 3.0 TDI QUATTRO (GREY),2019,2020,Y,N,01,3,A,2019,25-02-2022,CC,,3000.00,7,,,3876000,3876000,3100000,2,4080000,4080000,16-02-2022,340076,570055,10:35,N,,
19485,21BI0000033,21,29,BI,AUDI,Q8,Q8 S LINE 50 3.0 TDI QUATTRO (GREY),2019,2020,Y,N,01,3,A,2020,25-02-2022,CC,,3000.00,7,,,5111000,5111000,4100000,2,5380000,5380000,16-02-2022,340076,570055,10:35,N,,
19486,21BJ0000033,21,30,BJ,AUDI,E-TRON,E-TRON 55 QUATTRO (EV),2019,2023,N,N,01,V,A,2019,25-02-2022,KW,,95.00,7,,,3293954,3293954,2600000,2,3467320,3467320,16-02-2022,340076,570055,10:35,N,,
19487,21BJ0000033,21,30,BJ,AUDI,E-TRON,E-TRON 55 QUATTRO (EV),2019,2023,N,N,01,V,A,2020,30-09-2022,KW,,95.00,7,,,3661500,3661500,2900000,2,3698500,3698500,20-09-2022,570055,REDBOOK,14:34,N,      53928,AUDI20BB
19488,21BJ0000033,21,30,BJ,AUDI,E-TRON,E-TRON 55 QUATTRO (EV),2019,2023,N,N,01,V,A,2021,01-10-2022,KW,,95.00,7,,,3847500,3847500,3100000,2,3886500,3886500,,340076,,,A,      54364,AUDI21AZ
19489,21BJ0000033,21,30,BJ,AUDI,E-TRON,E-TRON 55 QUATTRO (EV),2019,2023,N,N,01,V,A,2022,02-01-2023,KW,,95.00,7,,,4504150,4504150,3600000,2,5299000,5299000,,340076,,,A,      55548,AUDI22AA
19490,21BJ0000033,21,30,BJ,AUDI,E-TRON,E-TRON 55 QUATTRO (EV),2019,2023,N,N,01,V,A,2023,01-01-2023,KW,,95.00,7,,,4504150,4504150,3600000,2,4504150,4504150,03-01-2023,650162,570055,13:37,A,,
19491,21BK0000033,21,26,BK,AUDI,TT,TT COUPE 45 TFSI QUATTRO S LINE 2.0,2019,2023,N,N,01,5,A,2019,30-09-2022,CC,,2000.00,7,,,2490500,2490500,2000000,1,2466000,2466000,20-09-2022,570055,REDBOOK,14:33,N,      52693,AUDI19AW
19492,21BK0000033,21,26,BK,AUDI,TT,TT COUPE 45 TFSI QUATTRO S LINE 2.0,2019,2023,N,N,01,5,A,2020,30-09-2022,CC,,2000.00,7,,,2608500,2608500,2100000,1,2557000,2557000,20-09-2022,570055,REDBOOK,14:33,N,      53335,AUDI20AU
19493,21BK0000033,21,26,BK,AUDI,TT,TT COUPE 45 TFSI QUATTRO S LINE 2.0,2019,2023,N,N,01,5,A,2021,30-09-2022,CC,,2000.00,7,,,2631500,2631500,2100000,1,2658000,2658000,20-09-2022,570055,REDBOOK,14:35,N,      54362,AUDI21AX
19494,21BK0000033,21,26,BK,AUDI,TT,TT COUPE 45 TFSI QUATTRO S LINE 2.0,2019,2023,N,N,01,5,A,2022,01-01-2023,CC,,2000.00,7,,,3149100,3149100,2500000,1,3499000,3499000,11-10-2022,570055,390159,17:00,N,      55577,AUDI22BD
19495,21BK0000033,21,26,BK,AUDI,TT,TT COUPE 45 TFSI QUATTRO S LINE 2.0,2019,2023,N,N,01,5,A,2023,01-01-2023,CC,,2000.00,7,,,3149100,3149100,2500000,1,3149100,3149100,03-01-2023,650162,570055,13:37,A,,
19496,21BL0000033,21,09,BL,AUDI,A7,A7 SPORTBACK 45 QUATTRO S 2.0 TFSI 4WD,2019,2021,Y,Y,01,1,A,2019,30-09-2022,CC,,2000.00,7,,,2869500,2869500,2300000,2,2957500,2957500,20-09-2022,570055,REDBOOK,14:34,N,      53923,AUDI19AX
19497,21BL0000033,21,09,BL,AUDI,A7,A7 SPORTBACK 45 QUATTRO S 2.0 TFSI 4WD,2019,2021,Y,Y,01,1,A,2020,30-09-2022,CC,,2000.00,7,,,3034000,3034000,2400000,2,3127000,3127000,20-09-2022,570055,REDBOOK,14:33,N,      53323,AUDI20AI
19498,21BL0000033,21,09,BL,AUDI,A7,A7 SPORTBACK 45 QUATTRO S 2.0 TFSI 4WD,2019,2021,Y,Y,01,1,A,2021,30-09-2022,CC,,2000.00,7,,,3221000,3221000,2600000,2,3319500,3319500,20-09-2022,570055,REDBOOK,14:35,N,      54350,AUDI21AL
19499,21BM0000033,21,10,BM,AUDI,A8,A8 3.0,2011,2014,Y,Y,01,1,A,2011,25-02-2022,CC,,2998.00,7,,,969000,969000,780000,2,1020000,1020000,16-02-2022,340076,570055,10:35,N,,
19500,21BM0000033,21,10,BM,AUDI,A8,A8 3.0,2011,2014,Y,Y,01,1,A,2012,25-02-2022,CC,,2998.00,7,,,1211250,1211250,970000,2,1275000,1275000,16-02-2022,340076,570055,10:35,N,,
19501,21BM0000033,21,10,BM,AUDI,A8,A8 3.0,2011,2014,Y,Y,01,1,A,2013,25-02-2022,CC,,2998.00,7,,,1453500,1453500,1200000,2,1530000,1530000,16-02-2022,340076,570055,10:35,N,,
19502,21BM0000033,21,10,BM,AUDI,A8,A8 3.0,2011,2014,Y,Y,01,1,A,2014,25-02-2022,CC,,2998.00,7,,,1744200,1744200,1400000,2,1836000,1836000,16-02-2022,340076,570055,10:35,N,,
19503,21BN0000033,21,15,BN,AUDI,Q7,Q7 55 TFSI QUATTRO S LINE 3.0TI 4WD,2019,2020,Y,N,01,3,A,2019,30-09-2022,CC,,3000.00,7,,,2924500,2924500,2300000,2,3045000,3045000,20-09-2022,570055,REDBOOK,14:33,N,      52695,AUDI19AY
19504,21BN0000033,21,15,BN,AUDI,Q7,Q7 55 TFSI QUATTRO S LINE 3.0TI 4WD,2019,2020,Y,N,01,3,A,2020,30-09-2022,CC,,3000.00,7,,,3105500,3105500,2500000,2,3233000,3233000,20-09-2022,570055,REDBOOK,14:33,N,      53333,AUDI20AS
19505,21BP0000033,21,04,BP,AUDI,A1,A1 SPORTBACK 35 TFSI S LINE 1.5,2019,2023,Y,Y,01,4,A,2019,30-09-2022,CC,,1498.00,7,,,1358500,1358500,1100000,2,1414500,1414500,20-09-2022,570055,REDBOOK,14:33,N,      53310,AUDI19BC
19506,21BP0000033,21,04,BP,AUDI,A1,A1 SPORTBACK 35 TFSI S LINE 1.5,2019,2023,Y,Y,01,4,A,2020,30-09-2022,CC,,1498.00,7,,,1409500,1409500,1100000,2,1468000,1468000,20-09-2022,570055,REDBOOK,14:33,N,      53315,AUDI20AA
19507,21BP0000033,21,04,BP,AUDI,A1,A1 SPORTBACK 35 TFSI S LINE 1.5,2019,2023,Y,Y,01,4,A,2021,30-09-2022,CC,,1500.00,7,,,1512000,1512000,1200000,2,1574500,1574500,20-09-2022,570055,REDBOOK,14:35,N,      54339,AUDI21AA
19508,21BP0000033,21,04,BP,AUDI,A1,A1 SPORTBACK 35 TFSI S LINE 1.5,2019,2023,Y,Y,01,4,A,2022,01-01-2023,CC,,1500.00,7,,,1826650,1826650,1500000,2,2149000,2149000,11-10-2022,570055,390159,17:00,N,,
19509,21BP0000033,21,04,BP,AUDI,A1,A1 SPORTBACK 35 TFSI S LINE 1.5,2019,2023,Y,Y,01,4,A,2023,01-01-2023,CC,,1500.00,7,,,1826650,1826650,1500000,2,1826650,1826650,03-01-2023,650162,570055,13:37,A,,
19510,21BQ0000033,21,08,BQ,AUDI,A6,A6 45 AVANT TFSI QUATTRO SLINE 2.0 BLAC K EDITION,2019,2023,Y,Y,01,2,A,2019,30-09-2022,CC,,1984.00,7,,,2739500,2739500,2200000,2,2795000,2795000,20-09-2022,570055,REDBOOK,14:33,N,      53311,AUDI19BD
19511,21BQ0000033,21,08,BQ,AUDI,A6,A6 45 AVANT TFSI QUATTRO SLINE 2.0 BLAC K EDITION,2019,2023,Y,Y,01,2,A,2020,30-09-2022,CC,,1984.00,7,,,2862000,2862000,2300000,2,2920000,2920000,20-09-2022,570055,REDBOOK,14:33,N,      53321,AUDI20AG
19512,21BQ0000033,21,08,BQ,AUDI,A6,A6 45 AVANT TFSI QUATTRO SLINE 2.0 BLAC K EDITION,2019,2023,Y,Y,01,2,A,2021,30-09-2022,CC,,2000.00,7,,,3181000,3181000,2500000,2,3213000,3213000,20-09-2022,570055,REDBOOK,14:35,N,      54348,AUDI21AJ
19513,21BQ0000033,21,08,BQ,AUDI,A6,A6 45 AVANT TFSI QUATTRO SLINE 2.0 BLAC K EDITION,2019,2023,Y,Y,01,2,A,2022,01-01-2023,CC,,2000.00,7,,,3739150,3739150,3000000,2,4399000,4399000,11-10-2022,570055,390159,17:00,N,      55563,AUDI22AP
19514,21BQ0000033,21,08,BQ,AUDI,A6,A6 45 AVANT TFSI QUATTRO SLINE 2.0 BLAC K EDITION,2019,2023,Y,Y,01,2,A,2023,01-01-2023,CC,,2000.00,7,,,3739150,3739150,3000000,2,3739150,3739150,03-01-2023,650162,570055,13:37,A,,
19515,21BR0000033,21,13,BR,AUDI,Q3,Q3 35 TFSI 1.4,2019,2023,Y,Y,01,3,A,2019,30-09-2022,CC,,1395.00,7,,,1497000,1497000,1200000,2,1527500,1527500,20-09-2022,570055,REDBOOK,14:33,N,      53312,AUDI19BE
19516,21BR0000033,21,13,BR,AUDI,Q3,Q3 35 TFSI 1.4,2019,2023,Y,Y,01,3,A,2020,25-02-2022,CC,,1395.00,7,,,1607500,1607500,1300000,2,1839000,1839000,16-02-2022,340076,570055,10:35,N,,
19517,21BR0000033,21,13,BR,AUDI,Q3,Q3 35 TFSI 1.4,2019,2023,Y,Y,01,3,A,2021,30-09-2022,CC,,1400.00,7,,,1673500,1673500,1300000,2,1707500,1707500,20-09-2022,570055,REDBOOK,14:35,N,      54355,AUDI21AQ
19518,21BR0000033,21,13,BR,AUDI,Q3,Q3 35 TFSI 1.4,2019,2023,Y,Y,01,3,A,2022,01-01-2023,CC,,1400.00,7,,,1954150,1954150,1600000,2,2299000,2299000,11-10-2022,570055,390159,17:00,N,,
19519,21BR0000033,21,13,BR,AUDI,Q3,Q3 35 TFSI 1.4,2019,2023,Y,Y,01,3,A,2023,01-01-2023,CC,,1400.00,7,,,1954150,1954150,1600000,2,1954150,1954150,03-01-2023,650162,570055,13:37,A,,
19520,21BS0000033,21,13,BS,AUDI,Q3,Q3 35 TFSI S LINE 1.4,2019,2023,Y,Y,01,3,A,2019,30-09-2022,CC,,1395.00,7,,,1604500,1604500,1300000,2,1637000,1637000,20-09-2022,570055,REDBOOK,14:33,N,      53313,AUDI19BF
19521,21BS0000033,21,13,BS,AUDI,Q3,Q3 35 TFSI S LINE 1.4,2019,2023,Y,Y,01,3,A,2020,30-09-2022,CC,,1395.00,7,,,1672000,1672000,1300000,2,1706000,1706000,20-09-2022,570055,REDBOOK,14:33,N,      53329,AUDI20AO
19522,21BS0000033,21,13,BS,AUDI,Q3,Q3 35 TFSI S LINE 1.4,2019,2023,Y,Y,01,3,A,2021,30-09-2022,CC,,1400.00,7,,,1794500,1794500,1400000,2,1831000,1831000,20-09-2022,570055,REDBOOK,14:35,N,      54356,AUDI21AR
19523,21BS0000033,21,13,BS,AUDI,Q3,Q3 35 TFSI S LINE 1.4,2019,2023,Y,Y,01,3,A,2022,01-01-2023,CC,,1400.00,7,,,2167500,2167500,1700000,2,2550000,2550000,11-10-2022,570055,390159,17:00,N,      55569,AUDI22AV
19524,21BS0000033,21,13,BS,AUDI,Q3,Q3 35 TFSI S LINE 1.4,2019,2023,Y,Y,01,3,A,2023,01-01-2023,CC,,1400.00,7,,,2167500,2167500,1700000,2,2167500,2167500,03-01-2023,650162,570055,13:37,A,,
19525,21BT0000033,21,13,BT,AUDI,Q3,Q3 35 TFSI S LINE SPORTBACK 1.4,2019,2023,Y,Y,01,3,A,2019,30-09-2022,CC,,1395.00,7,,,1676500,1676500,1300000,2,1710500,1710500,20-09-2022,570055,REDBOOK,14:33,N,      53314,AUDI19BG
19526,21BT0000033,21,13,BT,AUDI,Q3,Q3 35 TFSI S LINE SPORTBACK 1.4,2019,2023,Y,Y,01,3,A,2020,30-09-2022,CC,,1395.00,7,,,1748500,1748500,1400000,2,1784000,1784000,20-09-2022,570055,REDBOOK,14:33,N,      53330,AUDI20AP
19527,21BT0000033,21,13,BT,AUDI,Q3,Q3 35 TFSI S LINE SPORTBACK 1.4,2019,2023,Y,Y,01,3,A,2021,30-09-2022,CC,,1400.00,7,,,1895500,1895500,1500000,2,1914500,1914500,20-09-2022,570055,REDBOOK,14:35,N,      54357,AUDI21AS
19528,21BT0000033,21,13,BT,AUDI,Q3,Q3 35 TFSI S LINE SPORTBACK 1.4,2019,2023,Y,Y,01,3,A,2022,01-01-2023,CC,,1400.00,7,,,2251650,2251650,1800000,2,2649000,2649000,11-10-2022,570055,390159,17:00,N,      55571,AUDI22AX
19529,21BT0000033,21,13,BT,AUDI,Q3,Q3 35 TFSI S LINE SPORTBACK 1.4,2019,2023,Y,Y,01,3,A,2023,01-01-2023,CC,,1400.00,7,,,2251650,2251650,1800000,2,2251650,2251650,03-01-2023,650162,570055,13:37,A,,
19530,21BU0000033,21,14,BU,AUDI,Q5,Q5 40 TDI QUATTRO 2.0,2019,2021,Y,Y,01,3,A,2019,25-02-2022,CC,,1968.00,7,,,2744693,2744693,2200000,2,2889150,2889150,16-02-2022,340076,570055,10:35,N,,
19531,21BU0000033,21,14,BU,AUDI,Q5,Q5 40 TDI QUATTRO 2.0,2019,2021,Y,Y,01,3,A,2020,25-02-2022,CC,,1968.00,7,,,2356500,2356500,1900000,2,2719000,2719000,16-02-2022,340076,570055,10:35,N,,
19532,21BU0000033,21,14,BU,AUDI,Q5,Q5 40 TDI QUATTRO 2.0,2019,2021,Y,Y,01,3,A,2021,30-09-2022,CC,,2000.00,7,,,2383500,2383500,1900000,2,2456500,2456500,20-09-2022,570055,REDBOOK,14:35,N,      54358,AUDI21AT
19533,21BV0000033,21,26,BV,AUDI,TT,TT 45 TFSI QUATTRO S LINE 2.0 CONVERTIB LE,2019,2023,N,N,01,5,A,2019,25-02-2022,CC,,1984.00,7,,,2781500,2781500,2200000,1,3239100,3239100,16-02-2022,340076,570055,10:35,N,,
19534,21BV0000033,21,26,BV,AUDI,TT,TT 45 TFSI QUATTRO S LINE 2.0 CONVERTIB LE,2019,2023,N,N,01,5,A,2020,30-09-2022,CC,,1984.00,7,,,2910500,2910500,2300000,1,2881500,2881500,20-09-2022,570055,REDBOOK,14:33,N,      53336,AUDI20AV
19535,21BV0000033,21,26,BV,AUDI,TT,TT 45 TFSI QUATTRO S LINE 2.0 CONVERTIB LE,2019,2023,N,N,01,5,A,2021,30-09-2022,CC,,2000.00,7,,,3076000,3076000,2500000,1,3107000,3107000,20-09-2022,570055,REDBOOK,14:35,N,      54369,AUDI21BE
19536,21BV0000033,21,26,BV,AUDI,TT,TT 45 TFSI QUATTRO S LINE 2.0 CONVERTIB LE,2019,2023,N,N,01,5,A,2022,01-01-2023,CC,,2000.00,7,,,3419100,3419100,2700000,1,3799000,3799000,11-10-2022,570055,390159,17:00,N,      55578,AUDI22BE
19537,21BV0000033,21,26,BV,AUDI,TT,TT 45 TFSI QUATTRO S LINE 2.0 CONVERTIB LE,2019,2023,N,N,01,5,A,2023,01-01-2023,CC,,2000.00,7,,,3419100,3419100,2700000,1,3419100,3419100,03-01-2023,650162,570055,13:37,A,,
19538,21BW0000033,21,08,BW,AUDI,A6,A6 40 S LINE 2.0 TFSI,2020,2023,Y,Y,01,2,A,2020,30-09-2022,CC,,2000.00,7,,,2598500,2598500,2100000,2,2624500,2624500,20-09-2022,570055,REDBOOK,14:34,N,      53926,AUDI20AZ
19539,21BW0000033,21,08,BW,AUDI,A6,A6 40 S LINE 2.0 TFSI,2020,2023,Y,Y,01,2,A,2021,30-09-2022,CC,,2000.00,7,,,2698000,2698000,2200000,2,2725500,2725500,20-09-2022,570055,REDBOOK,14:35,N,      54346,AUDI21AH
19540,21BW0000033,21,08,BW,AUDI,A6,A6 40 S LINE 2.0 TFSI,2020,2023,Y,Y,01,2,A,2022,01-01-2023,CC,,2000.00,7,,,2974150,2974150,2400000,2,3499000,3499000,11-10-2022,570055,390159,17:00,N,      55562,AUDI22AO
19541,21BW0000033,21,08,BW,AUDI,A6,A6 40 S LINE 2.0 TFSI,2020,2023,Y,Y,01,2,A,2023,01-01-2023,CC,,2000.00,7,,,2974150,2974150,2400000,2,2974150,2974150,03-01-2023,650162,570055,13:37,A,,
19542,21BX0000033,21,08,BX,AUDI,A6,A6 40 WAGON AVANT S LINE 2.0 TFSI,2020,2021,Y,Y,01,2,A,2020,30-09-2022,CC,,2000.00,7,,,2612000,2612000,2100000,2,2665000,2665000,20-09-2022,570055,REDBOOK,14:34,N,      53927,AUDI20BA
19543,21BX0000033,21,08,BX,AUDI,A6,A6 40 WAGON AVANT S LINE 2.0 TFSI,2020,2021,Y,Y,01,2,A,2021,30-09-2022,CC,,2000.00,7,,,2731500,2731500,2200000,2,2759000,2759000,20-09-2022,570055,REDBOOK,14:35,N,      54347,AUDI21AI
19544,21BY0000033,21,07,BY,AUDI,A5,A5 40 SPORTBACK S LINE 2.0 TFSI,2020,2023,Y,Y,01,2,A,2020,30-09-2022,CC,,2000.00,7,,,2169000,2169000,1700000,2,2191000,2191000,20-09-2022,570055,REDBOOK,14:34,N,      53931,AUDI20BE
19545,21BY0000033,21,07,BY,AUDI,A5,A5 40 SPORTBACK S LINE 2.0 TFSI,2020,2023,Y,Y,01,2,A,2021,30-09-2022,CC,,2000.00,7,,,2222000,2222000,1800000,2,2244500,2244500,20-09-2022,570055,REDBOOK,14:35,N,      54344,AUDI21AF
19546,21BY0000033,21,07,BY,AUDI,A5,A5 40 SPORTBACK S LINE 2.0 TFSI,2020,2023,Y,Y,01,2,A,2022,01-01-2023,CC,,2000.00,7,,,2379150,2379150,1900000,2,2799000,2799000,11-10-2022,570055,390159,17:00,N,      55559,AUDI22AL
19547,21BY0000033,21,07,BY,AUDI,A5,A5 40 SPORTBACK S LINE 2.0 TFSI,2020,2023,Y,Y,01,2,A,2023,01-01-2023,CC,,2000.00,7,,,2379150,2379150,1900000,2,2379150,2379150,03-01-2023,650162,570055,13:37,A,,
19548,21BZ0000033,21,26,BZ,AUDI,TT,TT RS QUATTRO 2.5 COUPE,2020,2023,N,N,01,5,A,2020,30-09-2022,CC,,2480.00,7,,,4107000,4107000,3300000,1,4107500,4107500,20-09-2022,570055,REDBOOK,14:34,N,      53933,AUDI20BG
19549,21BZ0000033,21,26,BZ,AUDI,TT,TT RS QUATTRO 2.5 COUPE,2020,2023,N,N,01,5,A,2021,30-09-2022,CC,,2500.00,7,,,4173500,4173500,3300000,1,4215500,4215500,20-09-2022,570055,REDBOOK,14:35,N,      55041,AUDI21BJ
19550,21BZ0000033,21,26,BZ,AUDI,TT,TT RS QUATTRO 2.5 COUPE,2020,2023,N,N,01,5,A,2022,01-01-2023,CC,,2500.00,7,,,4859100,4859100,3900000,1,5399000,5399000,11-10-2022,570055,390159,17:00,N,      55582,AUDI22BI
19551,21BZ0000033,21,26,BZ,AUDI,TT,TT RS QUATTRO 2.5 COUPE,2020,2023,N,N,01,5,A,2023,01-01-2023,CC,,2500.00,7,,,4859100,4859100,3900000,1,4859100,4859100,03-01-2023,650162,570055,13:37,A,,
19552,21CA0000033,21,18,CA,AUDI,RS4,RS4 AVANT QUATTRO 2.9,2020,2023,N,N,01,2,A,2020,30-09-2022,CC,,2894.00,2,,,4006500,4006500,3200000,2,4129500,4129500,20-09-2022,570055,REDBOOK,14:34,N,      53934,AUDI20BH
19553,21CA0000033,21,18,CA,AUDI,RS4,RS4 AVANT QUATTRO 2.9,2020,2023,N,N,01,2,A,2021,30-09-2022,CC,,2894.00,2,,,4293000,4293000,3400000,2,4424500,4424500,20-09-2022,570055,REDBOOK,14:35,N,      54367,AUDI21BC
19554,21CA0000033,21,18,CA,AUDI,RS4,RS4 AVANT QUATTRO 2.9,2020,2023,N,N,01,2,A,2022,01-01-2023,CC,,2894.00,2,,,5099150,5099150,4100000,2,5999000,5999000,11-10-2022,570055,390159,17:00,N,      55583,AUDI22BJ
19555,21CA0000033,21,18,CA,AUDI,RS4,RS4 AVANT QUATTRO 2.9,2020,2023,N,N,01,2,A,2023,01-01-2023,CC,,2894.00,2,,,5099150,5099150,4100000,2,5099150,5099150,03-01-2023,650162,570055,13:37,A,,
19556,21CB0000033,21,32,CB,AUDI,RS,RS Q8 QUATTRO 4.0,2020,2023,N,N,01,3,A,2020,30-09-2022,CC,,3996.00,7,,,7138500,7138500,5700000,1,7283500,7283500,20-09-2022,570055,REDBOOK,14:34,N,      53935,AUDI20BI
19557,21CB0000033,21,32,CB,AUDI,RS,RS Q8 QUATTRO 4.0,2020,2023,N,N,01,3,A,2021,30-09-2022,CC,,3996.00,7,,,7614500,7614500,6100000,1,8569000,8569000,20-09-2022,570055,REDBOOK,14:35,N,      54366,AUDI21BB
19558,21CB0000033,21,32,CB,AUDI,RS,RS Q8 QUATTRO 4.0,2020,2023,N,N,01,3,A,2022,01-01-2023,CC,,3996.00,7,,,10080000,10080000,8100000,1,11200000,11200000,11-10-2022,570055,390159,17:00,N,      55586,AUDI22BM
19559,21CB0000033,21,32,CB,AUDI,RS,RS Q8 QUATTRO 4.0,2020,2023,N,N,01,3,A,2023,01-01-2023,CC,,3996.00,7,,,10080000,10080000,8100000,1,10080000,10080000,03-01-2023,650162,570055,13:37,A,,
19560,21CC0000033,21,06,CC,AUDI,A4,A4 40 S LINE 2.0 TFSI,2020,2023,Y,Y,01,2,A,2020,30-09-2022,CC,,1984.00,7,,,1728500,1728500,1400000,2,1781500,1781500,20-09-2022,570055,REDBOOK,14:34,N,      53936,AUDI20BJ
19561,21CC0000033,21,06,CC,AUDI,A4,A4 40 S LINE 2.0 TFSI,2020,2023,Y,Y,01,2,A,2021,30-09-2022,CC,,2000.00,7,,,1830500,1830500,1500000,2,1886500,1886500,20-09-2022,570055,REDBOOK,14:35,N,      54340,AUDI21AB
19562,21CC0000033,21,06,CC,AUDI,A4,A4 40 S LINE 2.0 TFSI,2020,2023,Y,Y,01,2,A,2022,01-01-2023,CC,,2000.00,7,,,2209150,2209150,1800000,2,2599000,2599000,11-10-2022,570055,390159,17:00,N,      55555,AUDI22AH
19563,21CC0000033,21,06,CC,AUDI,A4,A4 40 S LINE 2.0 TFSI,2020,2023,Y,Y,01,2,A,2023,01-01-2023,CC,,2000.00,7,,,2209150,2209150,1800000,2,2209150,2209150,03-01-2023,650162,570055,13:37,A,,
19564,21CD0000033,21,06,CD,AUDI,A4,A4 45 WAGON AVANT S LINE QUATTRO 2.0 BE,2020,2023,Y,Y,01,2,A,2020,30-09-2022,CC,,1984.00,7,,,2441000,2441000,2000000,2,2515500,2515500,20-09-2022,570055,REDBOOK,14:34,N,      53937,AUDI20BK
19565,21CD0000033,21,06,CD,AUDI,A4,A4 45 WAGON AVANT S LINE QUATTRO 2.0 BE,2020,2023,Y,Y,01,2,A,2021,30-09-2022,CC,,2000.00,7,,,2506000,2506000,2000000,2,2583000,2583000,20-09-2022,570055,REDBOOK,14:35,N,      54341,AUDI21AC
19566,21CD0000033,21,06,CD,AUDI,A4,A4 45 WAGON AVANT S LINE QUATTRO 2.0 BE,2020,2023,Y,Y,01,2,A,2022,01-01-2023,CC,,2000.00,7,,,2974150,2974150,2400000,2,3499000,3499000,11-10-2022,570055,390159,17:00,N,      55556,AUDI22AI
19567,21CD0000033,21,06,CD,AUDI,A4,A4 45 WAGON AVANT S LINE QUATTRO 2.0 BE,2020,2023,Y,Y,01,2,A,2023,01-01-2023,CC,,2000.00,7,,,2974150,2974150,2400000,2,2974150,2974150,03-01-2023,650162,570055,13:37,A,,
19568,21CE0000033,21,07,CE,AUDI,A5,A5 45 SPORTBACK QUATTRO S LINE 2.0 TFSI B/E,2020,2023,Y,Y,01,2,A,2020,30-09-2022,CC,,2000.00,7,,,2839500,2839500,2300000,2,2868000,2868000,20-09-2022,570055,REDBOOK,14:34,N,      53932,AUDI20BF
19569,21CE0000033,21,07,CE,AUDI,A5,A5 45 SPORTBACK QUATTRO S LINE 2.0 TFSI B/E,2020,2023,Y,Y,01,2,A,2021,30-09-2022,CC,,2000.00,7,,,2910000,2910000,2300000,2,2939500,2939500,20-09-2022,570055,REDBOOK,14:35,N,      54345,AUDI21AG
19570,21CE0000033,21,07,CE,AUDI,A5,A5 45 SPORTBACK QUATTRO S LINE 2.0 TFSI B/E,2020,2023,Y,Y,01,2,A,2022,01-01-2023,CC,,2000.00,7,,,3144150,3144150,2500000,2,3699000,3699000,11-10-2022,570055,390159,17:00,N,      55560,AUDI22AM
19571,21CE0000033,21,07,CE,AUDI,A5,A5 45 SPORTBACK QUATTRO S LINE 2.0 TFSI B/E,2020,2023,Y,Y,01,2,A,2023,01-01-2023,CC,,2000.00,7,,,3144150,3144150,2500000,2,3144150,3144150,03-01-2023,650162,570055,13:37,A,,
19572,21CF0000033,21,07,CF,AUDI,A5,A5 45 COUPE QUATTRO S LINE 2.0 TFSI B/E,2020,2023,Y,Y,01,2,A,2020,30-09-2022,CC,,2000.00,7,,,2892500,2892500,2300000,2,2921500,2921500,20-09-2022,570055,REDBOOK,14:34,N,      53930,AUDI20BD
