ID,Commission_Code,Valid_start,Valid_End,Product_Code,Product_Name,INC_Code,Insure_Type,Company_Insure_Type,Categories,Sub_Categories,Sub_Categories2,Main_Rider,minAge,maxAge,minSumAssure,maxSumAssure,maxRAR,minRAR,ComCommission,ComCommission_2,ComCommission_3,ComCommission_4,ComCommission_5,ComCommission_6,ComCommission_7,ComCommission_8,ComCommission_9,ComCommission_10,ComCommission_11Up,AgCommission,AgCommission_2,AgCommission_3,AgCommission_4,AgCommission_5,AgCommission_6,AgCommission_7,AgCommission_8,AgCommission_9,AgCommission_10,AgCommission_11Up,InCommission,InCommission_2,InCommission_3,InCommission_4,InCommission_5,InCommission_6,InCommission_7,InCommission_8,InCommission_9,InCommission_10,InCommission_11Up
650,CMKTA0003001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKTA0003,12PL (85/12),KTA,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.15,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.12,0.105,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.12,0.105,0.07,0.035,0.035,,,,,,
651,CMKTA0004001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKTA0004,iProtect 85,KTA,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.4,0.3,0.2,0.1,0.05,0.05,,,,,,0.32,0.21,0.14,0.07,0.035,0.035,0,0,0,0,,0.32,0.21,0.14,0.07,0.035,,,,,,
652,CMKTA0005001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKTA0005,iHealthy,KTA,Life,1,ประเภทสามัญ,,Life,Rider,,,,,,,0.25,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.2,0.105,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.2,0.105,0.07,0.035,0.035,,,,,,
653,CMKTA0006001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKTA0006,Krungthai Taweesub [25PG],KTA,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.35,0.14,0.0875,0.05,0.05,0.05,,,,,,0.28,0.098,0.0612,0.035,0.035,0.035,0,0,0,0,,0.28,0.098,0.0612,0.035,0.035,,,,,,
654,CMKTA00070001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKTA0007,LifeProtect 18 (WL88J),KTA,Life,1,ประเภทสามัญ,,Life,Main,1,50,,,,,0.4,0.3,0.2,0.08,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.32,0.21,0.14,0.056,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,,0.32,0.21,0.14,0.056,0.0105,,,,,,
655,CMKTA00080001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKTA0008,แบบประกันคุ้มครองชีวิตสุขภาพ 85 (FWLNP85),KTA,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Main,0,15,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,
656,CMKTA00090001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKTA0009,สัญญาเพิ่มเติมค่ารักษาพยาบาล เฟลคซี่ เฮลท์ (Flexi Health),KTA,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,0,15,,,,,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08,0.07,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.08,0.07,0.07,0.035,0.035,,,,,,
699,CMKTA0010001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKTA0010,W99F99H - iHealthy Ultra Package (KTAXA),KTA,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,
700,CMKTA0011001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKTA0011,iCare (KTAXA),KTA,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,
704,CMKTA0012001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKTA0012,ไลฟ์ เรดดี้ 18/99 (KTAXA),KTA,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,
799,CMKTA0013001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKTA0013,สัญญาเพิ่มเติม ค่ารักษา ไอเฮลท์ตี้ อัลตร้า (ซิลเวอร์),KTA,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,
725,CMKTA0014001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKTA0014,ชดเชยรายได้ MEB (KTAXA),KTA,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,
800,CMKTA0015001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKTA0015,ไลฟ์ เรดดี้ W99F99H (KTAXA),KTA,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Main,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,
824,CMKTA0016001,2025-05-27 00:00:00,9999-01-01 00:00:00,PDKTA0016,สัญญาเพิ่มเติมไอแคร์โรคร้ายแรงคุ้มครองเริ่มต้น (ES10WP),KTA,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Rider,,,,,,,0.3,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.24,0.14,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.24,0.14,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035
825,CMKTA0017001,2025-05-27 00:00:00,9999-01-01 00:00:00,PDKTA0017,สัญญเพิ่มเติมผลประโยชน์ยกเว้นเบี้ยประกันสัญญาหลัก (WPEIP85),KTA,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Rider,,,,,,,0.35,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.28,0.14,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.28,0.14,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035
850,CMKTA0018001,2025-09-08 00:00:00,9999-01-01 00:00:00,PDKTA0018,ไลฟ์เลกาซี่ 99 (WLNP99L),KTA,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,CMKTA0019001,2025-10-21 00:00:00,9999-01-01 00:00:00,PDKTA0019,สัญญาเพิ่มเติมผลประโยชน์ยกเว้นการชำระเบี้ยประกันภัยหลักเนื่องจากโรคร้ายแรง 2020 (WPDIP85),KTA,Life,1,ประเภทสามัญ,,Life,Rider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,CMKTA0020001,2026-03-05 00:00:00,9999-01-01 00:00:00,PDKTA0020,สัญญาเพิ่มเติม ค่ารักษา ไอเฮลท์ตี้ อัลตร้า (บรอนซ์),KTA,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Rider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,CMKWI0001001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0001,สะสมทรัพย์ 3/2 (KWI),KWI,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Main,,,,,,,0.007,,,,,,,,,,,0.0056,0,0,0,0,0,0,0,0,0,,0.0056,0,0,0,0,,,,,,
632,CMKWI00020001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0002,พรีเมียร์ โปรเทคชั่น 90/15,KWI,Life,1,ประเภทสามัญ,,Life,Main,,,100000,499000,,,0.175,0.08,0.03,,,,,,,,,0.14,0.056,0.021,0,0,0,0,0,0,0,,0.14,0.056,0.021,0,0,,,,,,
633,CMKWI00030001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0003,พรีเมียร์ โปรเทคชั่น 90/25 90/90,KWI,Life,1,ประเภทสามัญ,,Life,Main,,,100000,499000,,,0.3,0.12,0.05,0.05,0.05,,,,,,,0.24,0.084,0.035,0.035,0.035,0,0,0,0,0,,0.24,0.084,0.035,0.035,0.035,,,,,,
634,CMKWI00040001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0004,บำนาญเปี่ยมสุข 85/5,KWI,Life,1,ประเภทสามัญ,ประกันบำนาญ,Life,Main,20,39,,,,,0.07,0.03,0.02,0.02,0.02,,,,,,,0.056,0.021,0.014,0.014,0.014,0,0,0,0,0,,0.056,0.021,0.014,0.014,0.014,,,,,,
635,CMKWI00050001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0005,บำนาญเปี่ยมสุข 85/10,KWI,Life,1,ประเภทสามัญ,ประกันบำนาญ,Life,Main,20,39,,,,,0.15,0.06,0.04,0.02,0.02,,,,,,,0.12,0.042,0.028,0.014,0.014,0,0,0,0,0,,0.12,0.042,0.028,0.014,0.014,,,,,,
636,CMKWI00060001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0006,บำนาญเปี่ยมสุข 85/55,KWI,Life,1,ประเภทสามัญ,ประกันบำนาญ,Life,Main,20,39,,,,,0.22,0.09,0.06,0.02,0.02,,,,,,,0.176,0.063,0.042,0.014,0.014,0,0,0,0,0,,0.176,0.063,0.042,0.014,0.014,,,,,,
637,CMKWI00070001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0007,พรีเมียร์ เซฟวิ่ง 18/8,KWI,Life,1,ประเภทสามัญ,ประกันสะสมทรัพย์,Life,Main,,,100000,399999,,,0.07,0.03,0.02,0.02,0.02,,,,,,,0.056,0.021,0.014,0.014,0.014,0,0,0,0,0,,0.056,0.021,0.014,0.014,0.014,,,,,,
638,CMKWI00080001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0008,พรีเมียร์ เซฟวิ่ง 18/18,KWI,Life,1,ประเภทสามัญ,ประกันสะสมทรัพย์,Life,Main,,,100000,399999,,,0.1,0.04,0.03,0.02,0.02,,,,,,,0.08,0.028,0.021,0.014,0.014,0,0,0,0,0,,0.08,0.028,0.021,0.014,0.014,,,,,,
639,CMKWI00090001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0009,สุขภาพเหมาจ่าย/ HS Plus One/ OPD,KWI,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,0,6,,,,,0.1,0.05,0.03,0.03,0.03,,,,,,,0.08,0.035,0.021,0.021,0.021,0,0,0,0,0,,0.08,0.035,0.021,0.021,0.021,,,,,,
640,CMKWI0010001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0010,ADB สัญญาเพิ่มเติมการประกันภัยอุบัติเหตุเสียชีวิต,KWI,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
641,CMKWI0011001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0011,ADD สัญญาเพิ่มเติมการประกันอุบัติเหตุเสียชีวิต และสูญเสียอวัยวะ,KWI,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
642,CMKWI0012001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0012,AI สัญญาเพิ่มเติมการประกันอุบัติเหตุ และทุพพลภาพ: Accident Indemnity (AI),KWI,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
643,CMKWI0013001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0013,RCC AI บันทึกสลักหลัง สัญญาเพิ่มเติมการประกันอุบัติเหตุ การจลาจล สงครามกลางเมือง,KWI,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
644,CMKWI0014001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0014,RCCADD บันทึกสลักหลัง สัญญาเพิ่มเติมการประกันอุบัติเหตุ การจลาจล สงครามกลางเมือง,KWI,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
645,CMKWI0015001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0015,MC144 สัญญาเพิ่มเติมโรคร้ายแรง : Modern Critical Iiness (MCI 44),KWI,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
646,CMKWI0016001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0016,WP สัญญาเพิ่มเติมการยกเว้นเบี้ยประกันภัย: Waiver of Premium (WP),KWI,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
647,CMKWI0017001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWI0017,PBWP สัญญาเพิ่มเติมผลประโยชน์ผู้ชำระเบี้ยประกันภัย,KWI,Life,1,ประเภทสามัญ,อนุสัญญา,Rider,Rider,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
732,CMKWP0001001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWP0001,ประกันอุบัติเหตุกลุ่ม (KWP),KWP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันกลุ่ม,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
817,CMKWP0002001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDKWP0002,ประกันภัยความรับผิดผู้ขนส่ง Carrier's Liability (KWP),KWP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ขนส่ง,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,CMLMG0001001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0001,ประกันรถยนต์ชั้น 1 (LMG),LMG,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
134,CMLMG0002001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0002,ประกันรถยนต์ชั้น 2 (LMG),LMG,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
135,CMLMG0003001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0003,ประกันรถยนต์ชั้น 3 (LMG),LMG,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
136,CMLMG0004001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0004,ประกันรถยนต์ชั้น 2+ (LMG),LMG,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
137,CMLMG0005001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0005,ประกันรถยนต์ชั้น 3+ (LMG),LMG,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
138,CMLMG0006001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0006,พรบ รถยนต์ (LMG),LMG,Non-Life,2,การประกันรถโดยข้อบังคับแห่งกฏหมาย,,Motor,Main,,,,,,,0.12,,,,,,,,,,,0.08,,,,,,,,,,,0.08,,,,,,,,,,
139,CMLMG0007001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0007,ประกันอัคคีภัย (LMG),LMG,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.23,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
140,CMLMG0008001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0008,ประกันอุบัติเหตุส่วนบุคคล PA (LMG),LMG,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
141,CMLMG0009001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0009,ประกันการเดินทาง (LMG),LMG,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันการเดินทาง,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
142,CMLMG0010001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0010,ประกันความเสี่ยงภัยทรัพย์สิน (LMG),LMG,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
143,CMLMG0011001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0011,ประกันสุขภาพ (LMG),LMG,Non-Life,2,การประกันภัยเบ็ดเตล็ด,สุขภาพ,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.11,,,,,,,,,,,0.11,,,,,,,,,,
144,CMLMG0012001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0012,SME Secure Plus and SME Value (LMG),LMG,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
145,CMLMG0013001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0013,Home Secure Plus and Home Value (LMG),LMG,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
146,CMLMG0014001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0014,ประกันอุบัติเหตุส่วนบุคคล PA - PA Plus (LMG),LMG,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
147,CMLMG0015001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0015,ประกันอุบัติเหตุส่วนบุคคล PA - PA Total Protection (LMG),LMG,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
148,CMLMG0016001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0016,Cancer (LMG),LMG,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
149,CMLMG0017001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0017,"ประกันความเสี่ยงภัยทุกชนิต (IAR, BI, All Risks) (LMG)",LMG,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
150,CMLMG0018001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0018,ความรับผิดตามกฏหมายต่อบุคคลภายนอก PL (LMG),LMG,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
151,CMLMG0019001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0019,ประกันภัยผู้เล่นกอล์ฟ (LMG),LMG,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
152,CMLMG00200001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0020,ประกันสุขภาพกลุ่ม (LMG),LMG,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันกลุ่ม,Non-Motor,Main,,,,,,,0.15,,,,,,,,,,,0.09,,,,,,,,,,,0.09,,,,,,,,,,
153,CMLMG0021001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0021,พรบ มอเตอร์ไซต์ (LMG),LMG,Non-Life,2,การประกันรถโดยข้อบังคับแห่งกฏหมาย,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
154,CMLMG0022001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0022,ประกันรถมอเตอร์ไซต์ชั้น 3+ (LMG),LMG,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
775,CMLMG0023001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0023,ประกันก่อสร้าง CAR (LMG),LMG,Non-Life,2,การประกันภัยเบ็ดเตล็ด,เบ็ดเตล็ด,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,CMLMG0024001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0024,ประกันอุบัติเหตุกลุ่ม (LMG),LMG,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันกลุ่ม,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,CMLMG00250002,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLMG0025,ประกันสุขภาพกลุ่ม (LMG),LMG,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันกลุ่ม,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,CMLMG0026001,2025-09-19 00:00:00,9999-01-01 00:00:00,PDLMG0026,ประกันรถมอเตอร์ไซต์ชั้น 3 [LMG],LMG,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,CMLUM0001001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDLUM0001,ประกันสุขภาพ (ลูม่า),LUM,Non-Life,2,การประกันภัยเบ็ดเตล็ด,สุขภาพ,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.11,,,,,,,,,,,0.11,,,,,,,,,,
155,CMMIT0001001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMIT0001,ประกันรถยนต์ชั้น 1 (MIT),MIT,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
