ID,Location_Code,province,amphur,district,zip
2227,330709,ศรีสะเกษ,ปรางค์กู่,สวาย,33170
2228,330710,ศรีสะเกษ,ปรางค์กู่,พิมายเหนือ,33170
2229,330801,ศรีสะเกษ,ขุนหาญ,สิ,33150
2230,330802,ศรีสะเกษ,ขุนหาญ,บักดอง,33150
2231,330803,ศรีสะเกษ,ขุนหาญ,พราน,33150
2232,330804,ศรีสะเกษ,ขุนหาญ,โพธิ์วงศ์,33150
2233,330805,ศรีสะเกษ,ขุนหาญ,ไพร,33150
2234,330806,ศรีสะเกษ,ขุนหาญ,กระหวัน,33150
2235,330807,ศรีสะเกษ,ขุนหาญ,ขุนหาญ,33150
2236,330808,ศรีสะเกษ,ขุนหาญ,โนนสูง,33150
2237,330809,ศรีสะเกษ,ขุนหาญ,กันทรอม,33150
2238,330810,ศรีสะเกษ,ขุนหาญ,ภูฝ้าย,33150
2239,330811,ศรีสะเกษ,ขุนหาญ,โพธิ์กระสังข์,33150
2240,330812,ศรีสะเกษ,ขุนหาญ,ห้วยจันทร์,33150
2241,330901,ศรีสะเกษ,ราษีไศล,เมืองคง,33160
2242,330902,ศรีสะเกษ,ราษีไศล,เมืองแคน,33160
2243,330903,ศรีสะเกษ,ราษีไศล,หนองแค,33160
2244,330906,ศรีสะเกษ,ราษีไศล,จิกสังข์ทอง,33160
2245,330907,ศรีสะเกษ,ราษีไศล,ด่าน,33160
2246,330908,ศรีสะเกษ,ราษีไศล,ดู่,33160
2247,330909,ศรีสะเกษ,ราษีไศล,หนองอึ่ง,33160
2248,330910,ศรีสะเกษ,ราษีไศล,บัวหุ่ง,33160
2249,330911,ศรีสะเกษ,ราษีไศล,ไผ่,33160
2250,330912,ศรีสะเกษ,ราษีไศล,ส้มป่อย,33160
2251,330913,ศรีสะเกษ,ราษีไศล,หนองหมี,33160
2252,330914,ศรีสะเกษ,ราษีไศล,หว้านคำ,33160
2253,330915,ศรีสะเกษ,ราษีไศล,สร้างปี่,33160
2254,331001,ศรีสะเกษ,อุทุมพรพิสัย,กำแพง,33120
2255,331002,ศรีสะเกษ,อุทุมพรพิสัย,อี่หล่ำ,33120
2256,331003,ศรีสะเกษ,อุทุมพรพิสัย,ก้านเหลือง,33120
2257,331004,ศรีสะเกษ,อุทุมพรพิสัย,ทุ่งไชย,33120
2258,331005,ศรีสะเกษ,อุทุมพรพิสัย,สำโรง,33120
2259,331006,ศรีสะเกษ,อุทุมพรพิสัย,แขม,33120
2260,331007,ศรีสะเกษ,อุทุมพรพิสัย,หนองไฮ,33120
2261,331008,ศรีสะเกษ,อุทุมพรพิสัย,ขะยูง,33120
2262,331010,ศรีสะเกษ,อุทุมพรพิสัย,ตาเกษ,33120
2263,331011,ศรีสะเกษ,อุทุมพรพิสัย,หัวช้าง,33120
2264,331012,ศรีสะเกษ,อุทุมพรพิสัย,รังแร้ง,33120
2265,331014,ศรีสะเกษ,อุทุมพรพิสัย,แต้,33120
2266,331015,ศรีสะเกษ,อุทุมพรพิสัย,แข้,33120
2267,331016,ศรีสะเกษ,อุทุมพรพิสัย,โพธิ์ชัย,33120
2268,331017,ศรีสะเกษ,อุทุมพรพิสัย,ปะอาว,33120
2269,331018,ศรีสะเกษ,อุทุมพรพิสัย,หนองห้าง,33120
2270,331022,ศรีสะเกษ,อุทุมพรพิสัย,สระกำแพงใหญ่,33120
2271,331024,ศรีสะเกษ,อุทุมพรพิสัย,โคกหล่าม,33120
2272,331025,ศรีสะเกษ,อุทุมพรพิสัย,โคกจาน,33120
2273,331101,ศรีสะเกษ,บึงบูรพ์,เป๊าะ,33220
2274,331102,ศรีสะเกษ,บึงบูรพ์,บึงบูรพ์,33220
2275,331201,ศรีสะเกษ,ห้วยทับทัน,ห้วยทับทัน,33210
2276,331202,ศรีสะเกษ,ห้วยทับทัน,เมืองหลวง,33210
2277,331203,ศรีสะเกษ,ห้วยทับทัน,กล้วยกว้าง,33210
2278,331204,ศรีสะเกษ,ห้วยทับทัน,ผักไหม,33210
2279,331205,ศรีสะเกษ,ห้วยทับทัน,จานแสนไชย,33210
2280,331206,ศรีสะเกษ,ห้วยทับทัน,ปราสาท,33210
2281,331301,ศรีสะเกษ,โนนคูณ,โนนค้อ,33250
2282,331302,ศรีสะเกษ,โนนคูณ,บก,33250
2283,331303,ศรีสะเกษ,โนนคูณ,โพธิ์,33250
2284,331304,ศรีสะเกษ,โนนคูณ,หนองกุง,33250
2285,331305,ศรีสะเกษ,โนนคูณ,เหล่ากวาง,33250
2286,331401,ศรีสะเกษ,ศรีรัตนะ,ศรีแก้ว,33240
2287,331402,ศรีสะเกษ,ศรีรัตนะ,พิงพวย,33240
2288,331403,ศรีสะเกษ,ศรีรัตนะ,สระเยาว์,33240
2289,331404,ศรีสะเกษ,ศรีรัตนะ,ตูม,33240
2290,331405,ศรีสะเกษ,ศรีรัตนะ,เสื่องข้าว,33240
2291,331406,ศรีสะเกษ,ศรีรัตนะ,ศรีโนนงาม,33240
2292,331407,ศรีสะเกษ,ศรีรัตนะ,สะพุง,33240
2293,331501,ศรีสะเกษ,น้ำเกลี้ยง,น้ำเกลี้ยง,33130
2294,331502,ศรีสะเกษ,น้ำเกลี้ยง,ละเอาะ,33130
2295,331503,ศรีสะเกษ,น้ำเกลี้ยง,ตองปิด,33130
2296,331504,ศรีสะเกษ,น้ำเกลี้ยง,เขิน,33130
2297,331505,ศรีสะเกษ,น้ำเกลี้ยง,รุ่งระวี,33130
2298,331506,ศรีสะเกษ,น้ำเกลี้ยง,คูบ,33130
2299,331601,ศรีสะเกษ,วังหิน,บุสูง,33270
2300,331602,ศรีสะเกษ,วังหิน,ธาตุ,33270
2301,331603,ศรีสะเกษ,วังหิน,ดวนใหญ่,33270
2302,331604,ศรีสะเกษ,วังหิน,บ่อแก้ว,33270
2303,331605,ศรีสะเกษ,วังหิน,ศรีสำราญ,33270
2304,331606,ศรีสะเกษ,วังหิน,ทุ่งสว่าง,33270
2305,331607,ศรีสะเกษ,วังหิน,วังหิน,33270
2306,331608,ศรีสะเกษ,วังหิน,โพนยาง,33270
2307,331701,ศรีสะเกษ,ภูสิงห์,โคกตาล,33140
2308,331702,ศรีสะเกษ,ภูสิงห์,ห้วยตามอญ,33140
2309,331703,ศรีสะเกษ,ภูสิงห์,ห้วยตึ๊กชู,33140
2310,331704,ศรีสะเกษ,ภูสิงห์,ละลม,33140
2311,331705,ศรีสะเกษ,ภูสิงห์,ตะเคียนราม,33140
2312,331706,ศรีสะเกษ,ภูสิงห์,ดงรัก,33140
2313,331707,ศรีสะเกษ,ภูสิงห์,ไพรพัฒนา,33140
2314,331801,ศรีสะเกษ,เมืองจันทร์,เมืองจันทร์,33120
2315,331802,ศรีสะเกษ,เมืองจันทร์,ตาโกน,33120
2316,331803,ศรีสะเกษ,เมืองจันทร์,หนองใหญ่,33120
2317,331901,ศรีสะเกษ,เบญจลักษ์,เสียว,33110
2318,331902,ศรีสะเกษ,เบญจลักษ์,หนองหว้า,33110
2319,331903,ศรีสะเกษ,เบญจลักษ์,หนองงูเหลือม,33110
2320,331904,ศรีสะเกษ,เบญจลักษ์,หนองฮาง,33110
2321,331905,ศรีสะเกษ,เบญจลักษ์,ท่าคล้อ,33110
2322,332001,ศรีสะเกษ,พยุห์,พยุห์,33230
2323,332002,ศรีสะเกษ,พยุห์,พรหมสวัสดิ์,33230
2324,332003,ศรีสะเกษ,พยุห์,ตำแย,33230
2325,332004,ศรีสะเกษ,พยุห์,โนนเพ็ก,33230
2326,332005,ศรีสะเกษ,พยุห์,หนองค้า,33230
2327,332101,ศรีสะเกษ,โพธิ์ศรีสุวรรณ,โดด,33120
2328,332102,ศรีสะเกษ,โพธิ์ศรีสุวรรณ,เสียว,33120
